"id","blog","category","markdown","sg_id"
12644,"WN530","Community","Allan Mustard, aka apm-wa, [published](https://www.openstreetmap.org/user/apm-wa/diary/394167) a diary entry about his new camera setup for Mapillary imagery and the recent decisions of the OSMF Board about funding the development of OSM editors (namely iD, Potlatch and StreetComplete) and the hire of a full-time system reliability engineer.",7
12907,"WN535","Software","Still a fan of the Potlatch 2 aesthetic? JOSM includes a conversion of the map style. Guillaume Rischard has [vectorised](https://josm.openstreetmap.de/wiki/Styles/Potlatch2) it. The modernised version can be included in the Map Paint Styles preferences.",7
13116,"WN540","Software","Richard Fairhurst [announced](https://www.openstreetmap.org/user/Richard/diary/394825) the availability of development versions of Potlatch 3 for testing. Potlatch 3 is a desktop editor using Adobe Air, and has some new features compared with Potlatch 2, perhaps most importantly remote control support. Currently Apple MacOS and Windows are supported: some testing of use on Linux is reported in the comments.",7
13169,"WN541","Mapping","And another tenth birthday &ndash; Happy birthday [Potlach 2](https://blog.openstreetmap.org/2010/11/29/openstreetmap-editor-potlatch-2-launched/).",7
13350,"WN545","Did you know that…","... that support for Adobe Flash in major browsers was removed at the end of 2020? And that Adobe will block Flash content from running in Flash Player beginning 12 January 2021? As a result Potlatch 2 will be no more. Its replacement [Potlatch 3](https://www.systemed.net/potlatch/download/) runs under Adobe AIR on Mac and Windows (Linux is a work in progress).",7
13391,"WN547","Mapping","As [we have reported](https://weeklyosm.eu/archives/14122#wn545_24046) the Potlatch online Flash-based editors are no longer supported. They are not available anymore on the OSM website, but contributors with one of these editors as their default will need to re-save their editor settings, according to a [comment](https://github.com/openstreetmap/openstreetmap-website/pull/3038#issuecomment-755314630) on GitHub.",7
13543,"WN550","Community","Frederik Ramm [pointed out](https://lists.openstreetmap.org/pipermail/talk/2021-January/086065.html) that many languages' introductory wiki pages for beginners are woefully out of date. This is now particularly apparent as they refer to Potlatch 2 as an in-browser editor. He asked for speakers of any of the 45 languages the beginner's guide has been translated into, to change any references to the web-based Potlatch 2 to an alternative editor.",7
13552,"WN550","Software","SomeoneElse [reported](https://www.openstreetmap.org/user/SomeoneElse/diary/395603) on his experiments with running Potlatch 3 under Wine on various Linux installations. For the most part these were successful. He makes some specific recommendations for avoiding crashes which may lose your edits.",7
15527,"WN603","Releases","Richard [has released](https://www.openstreetmap.org/user/Richard/diary/398529) a new version of the Potlatch 3 OSM editor, which [contains](https://github.com/systemed/potlatch3/compare/v3.0...master) several fixes.  Once running it can be invoked from OSM by remote control, just like JOSM can.",7
20188,"WN730","OSM in the media","Simon Poole [highlighted](https://en.osm.town/@simon/112800885632315144) the redirection of Potlatch's Wikipedia page to the general OpenStreetMap page, [removing](https://en.wikipedia.org/w/index.php?title=Potlatch_(software)&oldid=1019457995) the article's detailed content. This change will affect users looking for specific information about Potlatch. In addition, Tim Berners-Lee's TED Talk [highlighted](https://www.ted.com/talks/tim_berners_lee_the_year_open_data_went_worldwide/transcript?subtitle=en) the importance of open data and advocated for its global adoption and innovation potential, which resonates with the open data ethos of OpenStreetMap and its tools.",7
